t0qNRa8m8ME#67	"Hay un chico que en el comedor de planta, come 12 empanadas.
""Quiero saber qué está pasando"""".""
Después, el mismo dueño de la empresa, cuenta que se sentó con ese chico y le preguntó qué le pasaba y por qué comía 12 empanadas o si se guardaba alguna."	"""Y Mariano, el dueño de la empresa, me dice """"Alfredo estoy muy preocupado."""	1
HvyfQB878QA#44	"Muy bien, antes de terminar me gustaría contarles algunas de las ideas e hipótesis que teníamos para este experimento.
Nos basamos en un estudio hecho en la década del 60 en EE.UU., cuyo resultado muestra que cada vez que conocemos a alguien, esa persona nos va a caer mejor si coincidimos en muchos temas con ella.
Mientras en más temas estoy de acuerdo con alguien, mejor nos va a caer."	Yo los tengo que aplaudir a Uds. porque acaban de participar del experimento presencial de psicología social más grande de la historia.	1
TJjGodCVVG0#55	"""En el eje de las """"y"""", en el eje vertical, podemos establecer precisamente ese monto de dinero, y en el eje de las """"x"""", en el eje horizontal, podemos analizar las carencias que tenemos.""
Y si se fijan, en ese diagrama que aparece ahí, prácticamente comenzamos a ver diferentes tipos o grados de pobreza.
Qué pasa si nosotros no tenemos ni siquiera esos 2500 pesos que les mencionaba, para tener todas nuestras necesidades satisfechas, y aparte tenemos alguna carencia identificada como no cubierta."	¿Qué pasa si nosotros mezclamos, esos dos métodos que tenemos?	1
KWc22PMdk20#167	"Las dos son manifestaciones que algunos investigadores han interpretado -- y yo estoy de acuerdo -- como una imagen de Tláloc.
Tláloc es el dios de la lluvia pero del centro de México.
Es como una representación de Tláloc."	La de abajo a la derecha es una cueva en Yucatán, cerca de un sitio llamado Uxmal.	1
_UiHWAu5G0k#58	"A mí me recuerda muchísimo la vida que llevamos a cuando juego con mis sobrinas al juego de la oca y de repente caes en la casilla del pozo.
Entonces, ves como todos los demás siguen avanzando en sus vidas, y tú estás todo el rato volviendo a la casilla de salida, hay que volver a operar, o este medicamento no ha funcionado, o lo que esperábamos que fuera, ahora no es.
Todo esto al final te hace levantarte cada día como si hubieras caído en ese pozo y volvemos a la casilla de salida."	Solo el hecho de levantarte, de ducharte, de comer algo, de vestirte, ya es una lucha titánica, por no decir salir a trabajar o tener un poquito de vida social.	1
htec1am2D9E#37	"Así que ahí te vas a quedar haciendo dibujos toda la tarde.
Era como un castigo.
Me quedaba dibujando, dibujando toda la tarde."	Es lo único que servís, pues.	1
jyzZ4kHPRw0#49	"Por ejemplo, con esta exposición que veis con fotografías recopiladas de los propios vecinos y vecinas del pueblo.
""O haciendo talleres de recuperación de tradiciones, como puede ser """"arrosear un forno"""".""
Porque eso es lo que nos permite crear esa comunidad."	Y lo más importante: hemos conseguido crear comunidad y crearla a través del patrimonio.	1
F3pn5Q0hqMM#44	"Y una mañana, cuando ya los tomates estaban muy grandes y ya estaban cercanos a la cosecha, llegaron a la mañana y el panorama era desolador.
Los tomates no estaban más y habían sido todos arrancados.
""Los locales, la tribu de Zambia, dijo: """"Sí, sí, vinieron los hipopótamos que viven aquí cerca del río y se los comieron todos a la noche."""	Durante meses estuvieron trabajando con los locales enseñándoles a plantar tomates, cuidarlos, hacer canaletas de irrigación.	1
0VDf-R_q9xA#39	"Muchas veces deben hasta quitarse los pantalones a las seis de la mañana con heladas en el medio de la selva.
Por ese entonces, miembros de esta comunidad habían salido a la ruta, a reclamar.
Ante el pedido del cacique, reunimos a toda la comunidad, escribimos ese cartel, que dice el nombre de la fundación alemana, y sacamos esta foto."	Los niños, de seis años en adelante, tienen que caminar muchos kilómetros para ir al colegio, atravesar ese arroyo.	1
sMuL8qCf_S8#61	"Una ciudad con unas condiciones climáticas extremas: 40 ºC por el día, tormentas de viento, 0 ºC por la noche, aunque ya veis, que la noche no parece nada fría, y donde hay ciertos valores y principios que rigen este evento.
Valores como el valor de la comunidad; evidentemente para construir una ciudad de la nada hace falta el trabajo de muchos voluntarios y mucha gente.
El valor de la inclusión radical; todo el mundo es bienvenido, sea de donde sea."	Es una ciudad efímera que aparece durante una semana en medio del desierto que durante una semana es la tercera ciudad más grande del estado de Nevada, después de las Vegas y de Reno.	1
OW3Hdkz5AOU#93	"Hay una generación anterior, la de mis papás a quienes admiro.
Este año cumplieron cincuenta años de casados.
Y, me pregunto: ¿En nuestras generaciones... ...qué hay ya para toda la vida?"	Y, en este mundo de tanta vorágine, tantos cambios que hay.	1
EG-b-99_GFM#28	"Y probablemente no haya sido ni el mejor, ni el más largo o apasionado, siempre espero que el mejor beso esté por venir.
Esa es una de las grandes verdades.
Otra es, ¿qué hacemos si tengo un buen producto, pero nunca voy a ser el primero en esa categoría?"	O, llevándolo al terreno un poco más emocional, todos nos acordamos del primer beso que nos dieron.	1
k1h8TeRemkc#73	"Es aquel lugar donde podrían pasar horas, el tiempo, simplemente estando allí.
Mientras disfrutan de este momento sin preocupaciones, sin obligaciones, frente a Uds. se empieza a formar una imagen que les encanta contemplar, de la que empiezan a poder distinguir los colores, las formas, las texturas, los personajes.
Es como si fuera una pintura, una obra de arte que ha sido pintada especialmente para el gusto de cada uno de Uds."	Imaginen que están sentados en el interior de vuestro lugar preferido.	1
bV62PsZgF18#76	"Ahora todas ellas están al menos visibilizadas en Wikipedia.
Cuando creamos estas biografías nos encontramos con algunos problemas, no es todo diversión y pasárnoslo bien editando juntas, porque hay un tema: para editar en Wikipedia, para crear contenido, necesitamos documentar lo que ya existe publicado, es decir, necesitamos referencias del ámbito académico, noticias que hayan salido en prensa, información que haya en libros.
¿Y qué pasa con las mujeres?"	También tenemos el caso de Judith Obaya, que es la primera piloto en atravesar en moto el Sáhara Occidental en total autonomía.	1
F3pn5Q0hqMM#38	"Hoy, los remolinos de la vida, lo ponen a Andy en otras situaciones difíciles pero el sueño sigue estando allá.
""Le pregunté a Andy: """"¿Por qué nunca habías querido ser entrenador de fútbol?""
""""""Nunca nadie me dijo que podía hacerlo""""."""	Volvió a la escuela, hizo un taller de capacitación eléctrica, empezó a voluntariar, siendo asistente de otros entrenadores... y, solito, Andy empezó a recorrer ese camino.	1
o2rh3f5wlvM#54	"Pero, occurió algo lamentable.
Ese día cuando Phineas Gage, el capataz de la obra, trataba de compactar la pólvora introducida en el augjero de una roca que pretendían volar para hacer accesible el paso de la vía, por razón desconocida, con la barra de hierro compactaba, la pólvora deflagó, explotó, y la barra de hierro salió despedida como una lanza y atravezó la cara de Phineas Gage por la mejilla saliéndole por la parte anterior del cerebro.
Hoy sabemos, porque se ha podido conservar el cráneo e incluso la barra de Phineas Gage, que esa barra le atravezó su cerebro exactamente en la parte que acabamos de decir que comunica emoción con razón."	Ese día un grupo de trabajadores construía una nueva línea de ferrocaril en Nueva Inglaterra y eran dirigidos por un hombre, joven, inteligente, razonable, ordenado, educado, disiplinado, Phineas Gage.	1
sh5delyUAg0#13	"Pasamos a la segunda: ¿Usás tu don?
¿Te gustaría sentir menos miedo?
¿Te alivia vivir en un planeta que flota en el espacio?"	¿Sentís que sos un animal?	1
OKzsIt_zAQY#13	"Pero eso no es un problema solo de aquí.
Eso también pasaba al final de los años 20, en Londres, cuando las personas que hacían el mapa del metro se habían empeñado en representar exactamente dónde estaban las estaciones y por dónde pasaban las líneas.
Se dice que leer un mapa del metro en aquella época era lo mismo que intentar leer un plato de espaguetis."	Y yo crecí pensando que los mapas eran unas cosas que hacían unos señores que ni siquiera vivían aquí porque no sabían los nombres de las calles y que nos imponían a nosotros una visión del mundo que ni siquiera conocían.	1
19pq6kAWvsA#52	"Pero en realidad lo que tú haces es crear software en función de ideas, en función de una idea que tuvo alguien más y la vas mejorando, y van saliendo, por eso es que incluso el concepto de las versiones se utiliza muchísimo en software.
Versión 1.1, 1.2, 1.3, 50, de lo que sea, pero ya lo que hacemos es pararnos sobre hombros de gigantes, pararnos sobre ideas tras ideas que tuvieron muchísimas otras personas.
Y nosotros generamos una grandiosa idea en función de eso."	Por eso está ahí la cafetera, es básico.	1
6Pk7hWBg8uk#82	"Y llegaron por ahí a los 20, 30, 40 años y no fumaron nunca, y no es porque no estuviera prohibido el tabaco se consigue en cualquier kiosco, pero no les gustó, es decir, no se enferma aquel que...
""Esta teoría que suele haber: """"No, que le pusieron un poquito en el borde del vaso, pobre, ella era re buena, pero le pusieron un poquito y se hizo así"""".""
Las malas puntas, siempre el problema es del otro, ¿no?"	Probaron, y no les gustó.	1
SiOrA0QqEKE#16	"Me pareció más increíble todavía, a los dos segundos ya no sabía dónde estaba parado.
En realidad, yo había estudiado Educación Física porque me encantaba el alto rendimiento.
Había entrado a trabajar ahí de casualidad."	Cuando entré un poquito en confianza con ellos, me animé a pedirles un antifaz, me lo puse y traté de jugar; había jugado al fútbol toda mi vida.	1
b_k_OUCn1g0#64	"żDe dónde saco, entonces, las ideas?
żEn qué lugar encuentro yo la materia para producir estas poesías?
Como hacedor visual, como hacedor, como escritor, como músico, como actor, żen dónde, en qué lugar puedo ir a buscar esta materia?"	Lo que hace la verdad, muchas veces, es tomarnos prisioneros.	1
8mjdqow3Deo#97	"Porque de todas formas estás dispuesto a pasar la vergüenza Entonces puedes tomar ese riesgo, salir de la zona de confort y a lo mejor tener un poquito de miedo en el momento.
Pero tal vez tu idea necesita ser escuchada de una forma o de otra.
Este es nuestro equipo, en uno de los eventos siempre hay un momento de foto de equipo."	Si hay algo por lo que tú estás dispuesto a pasar un poco de vergüenza entonces tienes que hacer algo con eso.	1
lujGZqd0aYA#65	"Le había enviado toda mi colección de aves del viaje a un experto ornitólogo para que las catalogara.
Dentro de la muestra, había una serie de pequeños pájaros, pinzones, que había recolectado de las cuatro islas que había visitado en Galápagos.
En cada una de las islas, los pinzones presentaban distintas modificaciones."	Y por un hecho fortuito.	1
FBS_FyIV7to#54	"Este tipo de matriz tiene distintas formas, no es lo mismo una matriz plana que una matriz esponjosa, y les muestra el camino a las células.
¿Cómo hacer para recrear esta matriz sin perder la señalización química y mostrándoles entonces esta información espacial a las células?
""Recuerdo que mi papá me decía: """"No puede ser tan complicado."""	Esta matriz extracelular funciona de sustrato para las células, para que puedan adherirse, migrar y proliferar.	1
v5KszlFGtCQ#71	"""Y dije: """"Momentito...""
Yo viajé dos horas de ida, dos horas de vuelta, no cobré un peso, fui con mi mejor voluntad, y casi vuelvo apedreada.
""Mi colega hizo chistes más subidos de tono que yo, usó malas palabras, y no pasó nada""""."""	Al rato estaba así en mi casa pensando.	1
X8139DQwCs0#36	"Seis meses y varias entrevistas después finalmente estaba trabajando para el gobierno de Foshan y un mundo, de nuevas oportunidades se abría.
Apenas empecé, me di cuenta que teníamos oro en polvo en nuestras manos me di cuenta que al contratar profesionales extranjeros y tal vez, sin ser plenamente consciente de ello, lo que el gobierno de Foshan había hecho era darle sentido a aquellas palabras del presidente Xi era, ponerlas en acción.
Porque, cuando trabajábamos espalda con espalda, con nuestros colegas chinos nosotros los ayudamos a ellos a aprender sobre el mundo y ellos nos ayudaban a nosotros a aprender sobre China."	Sin embargo, algo me llevó a creer que estaba ante una oportunidad fuera de lo común y extremadamente valiosa Había visto extranjeros trabajando para empresas extranjeras en China, extranjeros trabajando para el servicio exterior de sus respectivos países, extranjeros trabajando para empresas Chinas pero nunca extranjeros trabajando directamente bajo una unidad de gobierno chino.	1
l6fHMSYD8N8#32	"Que todo esto es la naturaleza la cual él debe respetar, si es que no quiere invadirse del desierto interior.
Luego, tiene unas cualidades de que sabe hacer una reja sabe hacer un espantapájaros, y tiene corazón suficiente para espantar a su gato con el rastrillo.
Y todo eso es necesario para que tenga éxito."	Él sabe en qué época del año tiene que plantar, sabe que hay sol, que hay lluvia, que hay mariposas.	1
Q1OitxeBVTI#49	"Sonrió y cerró los ojos.
Luego vino el proceso de duelo que todos, como seres humanos y sanamente, tenemos ante una situación dolorosa.
Un duelo largo, profundo, un duelo en el que entendíamos que en muchos planos, como familia, en el plano emocional y en el plano económico, habíamos llegado a un lugar que yo siempre digo es el fondo del pozo."	Noé nos miró dos veces, y en su último suspiro, su mirada de dolor empezó a trasparentarse, empezó a ser una mirada libre, transparente, pura, celeste.	1
kiXk9-X7a3g#97	"""La mochila pesada, el viento..."""" Me dicen: """"¡Que te muevas!""""""
Por supuesto que me enojé, sí se dieron cuenta y no les importó.
""Entonces me enojo y les digo: """"¿Saben qué?, lo que pasa es que a Uds. dos se les olvida que solo soy una mujer""""."""	"""Y yo, no se dieron cuenta, dejen que les explique, les empiezo a decir: """"¡Es que me caí!"""	1
N6abA-5bmiA#52	"Pero las bondades de la oxitocina exceden la sexualidad humana y al mundo de la maternidad.
La oxitocina previene la hipertensión arterial, evita accidente cardiovasculares, previene enfermedades crónicas degenerativas y el cáncer.
Y, sobre todas las cosas, nos empuja a sentir estados emocionales de plenitud y de calma."	Cuando nacemos, cuando amamantamos un bebé y, especialmente, cuando nos echamos un buen polvo.	1
0fs1OWdunb8#54	"La gente interesante, te la encuentras en eventos interesantes, que normalmente cuestan unos centenares o miles de dólares.
Crear y mantener una buena red de contactos que puedan recomendarte, respaldarte y abrirte puertas cuesta tiempo y mucho dinero.
Inversores, artistas, políticos, familias, profesores de Stanford, 70 000 personas de todo tipo se reúnen anualmente en medio del desierto de Nevada."	Que gente de alto nivel sea más accesible en Silicon Valley que en este país no quiere decir que sea fácil.	1
NrO8n7H1ubY#89	"Es la paternidad que se le prohíbe al hombre desde que es chiquito.
""""""¿Juegas con muñecas?""
""Te vas a volver raro""""."""	Entonces no solamente el machismo es una receta para morir joven, sino también para la infelicidad.	1
FgeT42vGGFg#76	"No había nada de esa rectitud, era como una especie de bestia deforme con los ojos desencajados, escribiendo automáticamente, de una forma animal.
""Pero pasaba una cosa con ese tipo de escritura, yo el único lema con el que me he sentido identificada en la vida es una frase de Dorothy Parker que dice: """"Odio escribir, adoro haber escrito"""".""
Y en esos días y noches de escritura, allí en el campo, perdida, por primera vez, escribiendo mal, disfruté escribiendo."	Era curioso porque muchas veces se iba la luz en mi casa, y en ese momento -- mi pantalla es de estas terribles, modernas, reflectantes -- de repente me veía reflejada si entraba luz de luna por la ventana, me veía reflejada de golpe en la pantalla y lo que veía ahí era todo lo contrario de esa niña con tutú rojo, tensa, con las piernas alineadas.	1
B1cw8IfnOAY#16	"Yo desde ese día me quedé con una curiosidad tremenda de probarlo, y yo no era muy normal que en mi laboratorio en Madrid tuviera Leishmanias.
Así que esa tarde lo que decidí fue parar mis experimentos, ir corriendo a una nevera coger un poco de agua y llevarla al cuarto.
Metí agua dentro del cultivo de Leishmanias, me fui corriendo al microscopio y me puse a mirar."	Entonces el agua entraría a borbotones porque las Leishmanias están más saladas, se hincharían y reventarían.	1
E8jwBBM7ujQ#16	"Me refiero exclusivamente a las frases que se refieren a una afirmación sobre las cosas.
Esas que cualquier persona con buena voluntad, sentido común, apelando a la lógica más elemental, puede decidir frente a los hechos si es verdadera o falsa.
Me refiero a esa frase que usamos en nuestros contratos, en documentar nuestros acuerdos, en negociar nuestro salario, en hacer compras, por ejemplo, comprar un lavarropas."	Esas sí pueden ser verificadas.	1
o_ToCO9iUmQ#49	"Nosotros tenemos a 1917, los derechos de la mujer para votar En la década de los 50 se establece los derechos de la gente de color para tener condiciones igualitarias de vida.
Uds. tienen una experiencia bien importante del 1980, la huelga de los astilleros de Gdansk, que es parte en la que se fundamenta su democracia.
Actualmente tenemos miles de ejemplos acerca de cómo se van conquistando poco a poco derechos para la comunidad de LGBT."	Las grandes transformaciones sociales que se han dado en nuestro planeta siempre han sido paulatinas, no han sido espontáneas, no han sido una cuestión de uno o dos años, sino han sido una cuestión de lucha constante de una participación o de un activismo dinámico, comprometido De ahí ejemplos claros de los grandes logros que se han hecho.	1
gPGZvevaAaw#52	"El alerta es algo muy importante para la astronomía internacional, ya que, producir una alerta falsa te puede traer serios problemas, pero eso activa todo el sistema de telescopios del mundo.
Desde el telescopio espacial hasta los telescopios de cada país.
Por ejemplo: China, Japón, Australia, Sudafrica, EE.UU. Bueno, en fin..."	Entonces, lo nombro co-descubridor de este evento y comenzamos a elaborar el alerta.	1
Vg5sfCX8B8I#37	"Pero para mi es información y hago diagnóstico.
Y la verdad, es que el médico que tenemos más cerca somos nosotros mismos.
Por eso debemos escuchar los mensajes del cuerpo."	Cuando vos venís al consultorio y me decís tus síntomas Yo no los siento, empatizo, pero no los siento.	1
0TVG5Hi65fA#62	"Los dibujos animados forman una visión de mundo.
""Esto ya lo dijeron en el año 1971 los autores Dorfman y Mattelart en su libro clásico de la filosofía """"Para leer al Pato Donald"""", así se llama.""
""Ese libro tiene un capítulo final con una frase que me encanta y que dice: """"mientras su cara risueña deambule inocentemente por las calles de nuestro país, mientras Donald sea poder y representación colectiva, el imperialismo y la burguesía podrán dormir tranquilos""""."""	Todo sin tocar los zapatitos, los vestidos y las coronitas.	1
PPdvLTe0wjA#22	"A vuestra derecha tenéis los números de InterContinental Hotel Group la mayor cadena hotelera del mundo, son cifras de finales de 2014.
A la izquierda tenemos airbnb, el volumen de alojamiento es similar.
Evidentemente la segunda línea es donde hay una diferencia."	Para verlo un poco más en detalle podemos ver esta comparativa.	1
6nq_T0su8JA#13	"El plan era ir con un grupo de maestros cuya escuela se había caído.
Varios de ellos habían perdido su casa y de las familias también, algunos incluso habían perdido algún familiar.
Fue muy impresionante llegar a Jojutla, y era como llegar a una película de la guerra, todo tirado, edificios caídos, polvo por todos lados, la alameda llena de casas de campaña, y en la calle, muchísimas, muchísimas personas de todos lados del país, algunos extranjeros, muchos universitarios."	Y un par de días después, por la bendición de tener amigos de esos que se pueden llamar locos útiles, tuve la suerte de ir con mi amigazo Carlos Clérico, un ingeniero tanatólgo loco, a Jojutla.	1
oiMJ0dkq938#57	"Llegaba a comunicar fielmente lo que pasaba en cada momento.
Todo un lenguaje global que se comparte en Europa pero que está creado para cada torre.
Un lenguaje muy local."	Incluso hacía que mucha gente del barrio del Carmen, cuando oían la campana sabían que había una mujer en el barrio pariendo.	1
HsowSxacxxw#84	"El tema de conversación de la cena fue por qué la nenas tenían que ir vestidas diferentes de los nenes y por qué tenían que mostrar el cuerpo.
Mis amigas me contaron que habían hablado con las demás mamás del jardín y les habían propuesto cambiar el vestuario.
""La respuesta fue: """"¡Pero si van a quedar divinas!"""""""	"""El día de la manifestación """"Ni una menos"""" yo me junté a comer con unas amigas y la hija de ellas, de cuatro añitos, me dijo que en el jardín estaban preparando un acto escolar al que los nenes tenían que vestirse con remera y pantalón y las nenas, con minifalda y top."""	1
kP6nPlr1aL4#28	"Cada cuerpo y la forma en que se enferma es diferente, y el poder imprimir estas formas permitirá a tu médico ensayar una cirugía sobre tu cuerpo sin siquiera tener que tocarte.
Así ya sabrá qué hacer, y las complicaciones ocurran en una mesa de planeación y no con un cuerpo abierto en el quirófano, incrementando nuestras posibilidades de supervivencia y en algunos casos el uso de estas tecnologías podría incluso llegar a representar la diferencia entre la vida y la muerte.
Las impresoras 3D son una tecnología exponencial."	En ella aislamos la forma de la arteria principal del cuerpo intentando identificar la presencia de un aneurisma, que es un ensanchamiento peligroso que puede seguir desgastándose hasta reventar, lo que puede provocar una muerte inmediata.	1
vZeVTwN6pms#52	"Cuando todos los niños, todos los adultos, todas las personas nos apropiamos de estos lugares, convivimos, interactuamos, sin que nadie tenga que pautarnos hasta dónde son los límites de actuación del espacio público.
Donde nos cruzamos con personas que no vamos a conocer, que no vamos a volver a ver en nuestra ciudad.
Y eso sucede constantemente."	Ahora, no se nos ocurra decirle a alguien que la calle no es un espacio público.	1
kzqL3jcVep8#19	"Y por otra parte puede ser factor también de consumo de otras drogas.
Entonces, ¿qué podemos hacer?
¿Cómo podemos orientar a los adolescentes, a la familia, a la sociedad en general para prevenir un consumo de alcohol a estas edades?"	Además, afecta el comportamiento social del adolescente causándole inseguridad, inestabilidad y hasta accidentes.	1
xcINXTAmQ2A#31	"Bueno, pero no todo es malo.
También es verdad que hay mucho que valorar.
Porque a pesar de todo hoy en día, en el mundo entero, hay millones de personas que sí piensan en los demás."	Señores, ¿qué nos está pasando?	1
IrMZkLVNFno#82	"Escribió mucho sobre el tema y, sobre todo, fundó el Instituto Asturiano de Náutica y Mineralogía.
La primera escuela en su género.
Fue única en España y en Europa."	Soy profe, qué le vamos a hacer, es con lo que me quedo.	1
fMIbEGkxM1Q#61	"Están construidos alrededor de capas de información que se superponen entre sí.
Quizás lo más importante es que perdimos el norte.
El norte solía ir arriba en los mapas occidentales."	Hoy, esos símbolos están interrelacionados, son dinámicos.	1
U4ngc73uF6s#19	"Este cifrado, que es bastante sencillo de realizar, si la clave cumple una serie de condiciones, que son: que sea tan larga como el mensaje, puramente aleatoria y usada solo una vez, es un cifrado irrompible.
Es 100 % seguro desde un punto de vista matemático.
""Por eso se denomina el """"secreto perfecto""""."""	Y así volvemos a tener el texto en claro.	1
JwVkkMbldAQ#25	"Las hemos visto durante bastante tiempo en los supermercados, más orientadas a un público vegetariano o vegano, porque a los carnívoros no les apetecía mucho probarlas.
Pero hoy en día tenemos nuevas opciones para atraer a un público carnívoro e intentar reducir el consumo de carne animal.
El problema es que la proteína animal y la vegetal no son iguales."	Por ejemplo, cómo están cambiado las hamburguesas vegetales.	1
zRj5M-MDzzo#48	"Vemos que hay personas que son muy buenas autorregulándose, pero muy malas corregulándose.
¿Qué ocurre con estas personas?
Que cuando se encuentran mal o cuando hay un conflicto, tienden a aislarse, tienden a alejarse, porque necesitan autorregularse, antes de volver a contactar con los demás."	Estas son las dos grandes formas.	1
fB9wkfTmaag#21	"Mi chiribicoqui, chiribicoquito.
Yo gualda pa ti tajá de melón!
Si no caya bemba y no limpia moco, le ba’abri la puetta a Bisente e’loco."	Nengre de mi bida, nengre de mi amor.	1
kg7Bn7RdjJ0#86	"Señoras y señores, yo recuerdo muchas cosas de mi infancia, pero esto especialmente porque es la primera vez que mi cerebro registra el auténtico, el verídico baldazo de agua fría.
""Con la sola intención de hacerle entrar en razón a papá, le dije: """"Pero papi, ¿cómo me puede mandar a dormir a mi cuarto si es que en mi cuarto hay monstruos?""""""
""Entonces papá se levantó de la cama, me cogió del brazo, me llevó a mi cuarto, él sí prendió la luz, a él sí se le ocurrió hacer eso, y me dijo: """"OK, hijita, ¿dónde están los monstruos?"""""""	"""Parece que esa noche todo estaba muy oscuro y mi padre me dijo, sin reparo: """"No, hoy aquí no puedes dormir""""."""	1
rrMVRL4Evik#37	"Cuando llegué a este punto decidí recoger un poco de agua del río en un par de garrafas de plástico, que más tarde decoré con motivos tradicionales chinos.
Mientras el agua se convierte en el preciado souvenir de la ciudad desaparecida, su recipiente simboliza el conflicto entre la cultura tradicional china y la reciente industrialización de la zona.
Un conflicto similar al que experimenté de manera personal cuando descubrí que estos lugares albergaban cierta belleza."	Esto es lo que queda de la antigua ciudad de Fengdu que se encuentra completamente sumergida.	1
OeNvaToNv_k#43	"No, el Mal con mayúsculas.
El impersonal, sistemático, político.
El que hace alguien en nombre de un sistema sobre otro que es parte de un grupo al que hay que destruir."	No en el mal interpersonal, el cotidiano, este que nos hacemos en medio de un enojo, de una emoción.	1
XU-4rXuPJyY#13	"Y no fue solo mi mundo el que se sacudió, ha sido un cuestionamiento juntos el que nos ha impulsado hacia una vida de colaboración artística y educativa.
Como educadores ¿cómo podríamos crear un ambiente que abra a los alumnos a nuevas perspectivas?
Es difícil de hacer en una sala de clase con un horario universitario."	Yo sabía que había distintas maneras de percibir, pero no fue hasta que viví la experiencia, que pude acceder a ellas.	1
ztGbUwRcgjk#45	"Y de hecho tenemos cientos y cientos de cinturones guardados en algún cajón.
Pero lo que más aprendí de esta primera etapa y de estas primeras crisis fueron dos cosas.
""Uno: que muchas veces """"crisis"""" significa tomar decisiones."""	Obviamente, este negocio no fue a ningún lado, era malísimo.	1
agiRtqE9WDk#90	"Al parecer, Michael Jordan hizo caso de su profe y se matriculó en matemáticas, luego se licenció en geografía, pero vamos, no se dedicó, evidentemente, a eso.
Sí que había otro jugador, otro jubileta ahora, que no os sonará a los más jóvenes, que sí estudió matemáticas, que era David Robinson.
Pero hoy os vengo a hablar de otro deportista, que hace poco ha publicado un artículo de matemáticas en la Universidad de Gotemburgo."	Bien, famosas frases que llegan.	1
NHgQshDiiyg#46	"¿Dónde se lavaron las manos hoy?
""Agarré un balde de pintura, puse a Charly arriba y le dije: """"Charly, agarras el jabón y te lo frotas fuerte hasta que sale espumita; cuando sale espumita te mojas y se van las manos sucias como ahora, se va la suciedad"""".""
""Me dijo: """"¡Ah!"""""""	¿Cuántas veces se lavaron las manos hoy?	1
1pzsbf5GaIk#25	"Pero es una alegría que dura poco, porque de repente te llama el empresario a los dos días, a las tres semanas, y te dice: Tu joven no se ha presentado.
Y uno se pregunta, ¿qué ha ocurrido?
¿Ha habido alguna catástrofe?"	Y una vez que le contrata, todo es alegría.	1
cziSjtQkrIY#16	"Nos habla de cuello largo, de cola larga, animales grandes como el Diplodocus.
Eso es cierto.
Pero se olvidaron de nombrar uno más conocido y más famoso... como Dino, que también es un Saurodopodo."	Nos está hablando de dinosaurios que pertenecen justamente a ese formato.	1
IAI18fUxy9w#51	"Recién a los 16, 17 años empezaron a volver algunos recuerdos, que fue casualmente cuando empecé a vivir el mundo de la sexualidad consentida.
Sin embargo, empecé a vivir la sexualidad de una manera casi compulsiva; tenía un montón de sexo pero no sabía lo que era disfrutarlo.
Para mí la relación con los hombres pasaba por una cuestión de sumisión, de violencia, era lo normal."	Yo pertenezco a este primer grupo.	1
2IzM6iLb3VU#100	"Y es ahí, cómo se construye de verdad el talento.
Y volvemos un poco al origen de toda esta charla.
Con el emprendimiento pasa lo mismo."	Al final, cuando te expones a algo con muchísima intensidad, no te queda más remedio que adaptarte y aprender.	1
MP8WWvO1khk#149	"Y tenemos productos que generan unos recursos para ayudar a las mujeres de bajos recursos con esta enfermedad.
Y tenemos una aplicación gratuita que invito a que descarguen.
Y así ya con esos recursos que recogimos llegar a tener una fundación."	Iluminamos edificios, hacemos actividades, conciertos y pasarelas.	1
a78T5gTFfBE#85	"A través de tres grandes estrategias.
La primera: La generación contundente de conciencia.
¿Cómo podíamos nosotros exigir a las autoridades o sólo alzar la mano si no sabíamos que el río estaba tan sucio?"	¿Cómo íbamos a lograrlo?	1
NF91itltYVo#25	"y también mi forma de desarrollo profesional y laboral.
Hago esto porque me gusta, porque me llena y además porque creo firmemente en que la democracia es el único camino hacia el desarrollo de nuestro país.
Y que las elecciones son el elemento fundamental para poder alcanzar esta democracia."	He hecho de esta actividad mi forma de vida.	1
E-dnEjAgbkU#49	"Y así es como diseñé una encuesta en la que os pregunto sobre las dudas más frecuentes que os surgen cuando acudís a vuestro médico de cabecera.
En ella pregunto dudas sobre enfermedades crónicas, la imagen que tenéis de un médico o el grado de preocupación que os deja la información que encontráis en Internet.
Los resultados fueron que, de todos los encuestados, cuando se les pregunta si suelen buscar información antes o después de acudir a la visita de su médico, una gran mayoría responde que sí."	Y pienso que lo más útil y práctico es preguntaros a vosotros.	1
7ZZEn71wJmI#33	"Ya no sabía qué quería estudiar.
El pensar en agarrar un cuchillo y cortarme.
¿Qué iba a hacer en ese momento?"	Todo ese entusiasmo que tenía, se desvaneció.	1
NrO8n7H1ubY#66	"Yo recuerdo que de niña solo mirábamos dos vaqueros dispararse en las películas, ahora es Terminator, masacrar a uno, masacrar al otro, y mientras más matamos, más masculinidad, más éxito en esa masculinidad.
El cine, los videojuegos, estamos abrumados de violencia que se nos vende como éxito de la masculinidad.
Pero además todo esto ocurre en un momento histórico muy interesante."	En la televisión es abrumador, la violencia masculina, el enfrentamiento.	1
QQNxBltGx8U#43	"Instalamos varios sitios de lanzamientos de globos sondas operados por investigadores y estudiantes, como este grupo en Perú.
Y también instalamos cientos de pluviómetros con los que midieron la lluvia chacareros, comunidades wichis, policías.
Todos orgullosos de participar en una iniciativa como esta."	Toda la comunidad se comprometió con este experimento.	1
